reading_id,tube_id,lactate_concentration,acetate_concentration
R3992,T014,0.6765482900319116,0.34314368767929804
R3993,T103,0.6756726596451621,0.3781337323923133
R3994,T098,0.13802955871939726,0.20273285332392577
R3995,T020,0.4287568851669702,0.9022540099983196
R3996,T121,0.9211733224960617,0.32785732909456944
R3997,T051,0.6810171180672445,0.2982205067340147
R3998,T028,0.0601887786624683,0.13120099156949205
R3999,T001,0.7170042004280615,0.7105255893471022
R4000,T084,0.33738502406279747,0.051505958313020295
R4001,T033,0.7177645435476704,0.016922094485824157
R4002,T075,0.6333972231226416,0.6158505989821117
R4003,T057,0.87715019918205,0.7038954811824609
R4004,T032,0.7160322688661162,0.8271133310922499
R4005,T036,0.789508917118931,0.6060174333179644
R4006,T117,0.6539171790075087,0.6522439878690287
R4007,T120,0.5619538732216969,0.636643184049289
R4008,T006,0.10634652667585331,0.23529245831862655
R4009,T032,0.7878868247101429,0.25497237204900536
R4010,T100,0.8034740264190053,0.21585292048230553
R4011,T044,0.8492312591742596,0.45109333557603015
R4012,T079,0.19200317492270935,0.6342296323701303
R4013,T025,0.7989706980026692,0.6977768456965622
R4014,T023,0.09379031750326616,0.4640275549341416
R4015,T003,0.007283515463189727,0.5680066530746355
R4016,T010,0.8709733050192073,0.515904106175556
R4017,T117,0.3847097748534958,0.7118888515846412
R4018,T102,0.3355635110609009,0.24420450395491744
R4019,T116,0.2153806698969699,0.417947911198985
R4020,T050,0.07391877411236092,0.2611982313713892
R4021,T019,0.06321084731368165,0.03088006177601621
R4022,T018,0.9164424279098939,0.9010385046371725
R4023,T103,0.1464023082149425,0.481784822261763
R4024,T012,0.7778948378474643,0.8863097556213785
R4025,T124,0.4000745947788913,0.3070119976551926
R4026,T019,0.23231569242431305,0.7244360343129311
R4027,T053,0.9349302245893267,0.0005206022197702387
R4028,T008,0.7221858210398232,0.272681960887715
R4029,T124,0.9008098729104338,0.5631643518283512
R4030,T112,0.021855345751291777,0.696835942682268
R4031,T065,0.37340968986493905,0.43423704170737987
R4032,T079,0.33490306671283565,0.06696007758960154
R4033,T017,0.4025917541275793,0.6764419284958941
R4034,T002,0.8475675371542237,0.09938516255166752
R4035,T074,0.08773848004399887,0.8412652140174586
R4036,T073,0.5050812351177122,0.4848878564191764
R4037,T070,0.04745866482846006,0.581856390667128
R4038,T041,0.506908466681358,0.18383120808955267
R4039,T094,0.5952598644105028,0.5623245195894969
R4040,T087,0.8702371094754184,0.4397895586054337
R4041,T066,0.9701722658773821,0.06265814535102188
R4042,T001,0.39960249628408084,0.9129086748771107
R4043,T010,0.43190453839842646,0.7604274662497403
R4044,T040,0.23045375696263037,0.437256889263707
R4045,T058,0.7160880190331148,0.795077254838927
R4046,T075,0.9625779544852056,0.47765346398112396
R4047,T118,0.7066473976097568,0.06380581412645048
R4048,T002,0.6641221100576201,0.02831401300573888
R4049,T092,0.33965911099622337,0.9730863765866807
R4050,T024,0.8452141953610325,0.8853636640417537
R4051,T045,0.9372269828280204,0.6959949258083041
R4052,T076,0.7483011915267408,0.4739945049747796
R4053,T012,0.4780411821714581,0.05395656415899197
R4054,T113,0.17388065780198392,0.08649372768613306
R4055,T080,0.8394447168100667,0.5727029034147578
R4056,T062,0.8412997688697837,0.3545509682139496
R4057,T125,0.8627658308825121,0.17629830632452337
R4058,T120,0.9259931791869044,0.9570225543676475
R4059,T100,0.7456771470176026,0.6868207536547235
R4060,T098,0.37065753374134414,0.9237840149765538
R4061,T117,0.4719989084071117,0.48566922382626576
R4062,T022,0.14780383296912913,0.30213041697539145
R4063,T008,0.2400971232487118,0.16038773868914558
R4064,T026,0.3679139020093245,0.3653773580670132
R4065,T044,0.08146730732393193,0.6010253328574279
R4066,T035,0.1461978795482426,0.1908563893135914
R4067,T123,0.1745367206481775,0.9679912649246926
R4068,T081,0.5192280789426215,0.2778555030979073
R4069,T062,0.8292107886354787,0.4407143175259626
R4070,T064,0.4075764534918793,0.7257727544552716
R4071,T030,0.8935135270543745,0.7682840656105935
R4072,T071,0.0692983630323245,0.31322197660719464
R4073,T029,0.2557598612284133,0.6936319222247032
R4074,T000,0.1872378142773714,0.08342961646412717
R4075,T030,0.9625029030326508,0.8594821979142547
R4076,T121,0.7447351775420568,0.22922548921949604
R4077,T053,0.8508415518765767,0.35064613967874014
R4078,T103,0.26616897165894193,0.5600894431885006
R4079,T059,0.40528244850324324,0.35651549247165737
R4080,T087,0.21077751969197178,0.9332357407839804
R4081,T035,0.5677095641941869,0.39554740091188
R4082,T024,0.09471020023959276,0.10549526952560118
R4083,T054,0.2067175260952443,0.1186189209352615
R4084,T114,0.08907416929530021,0.019446170963161147
R4085,T034,0.23584750846392177,0.8819681412344467
R4086,T102,0.16280569664151412,0.8715682762290472
R4087,T092,0.19969232240485024,0.8577379957161053
R4088,T035,0.19939510540959227,0.04940703811989766
R4089,T001,0.24346957365410127,0.6405870895415395
R4090,T035,0.025441779220674587,0.11576151606522433
R4091,T110,0.12076971428017702,0.4189310709067171
R4092,T033,0.7108825324767307,0.07007025401278766
R4093,T007,0.7015567667079046,0.6065414989564963
R4094,T071,0.9464417730465047,0.9361921171171472
R4095,T068,0.23045625064212727,0.08876490924525549
R4096,T109,0.9592526295691449,0.3505815568460786
R4097,T031,0.938784456793059,0.19700931714176506
R4098,T041,0.719821930845127,0.6487891777284673
R4099,T069,0.7136776030643474,0.05942757360141815
R4100,T115,0.32013384646776333,0.26909589462466443
R4101,T083,0.6624282148260178,0.9021321544775309
R4102,T009,0.7317191865682603,0.04351456903175466
R4103,T052,0.9581367289951125,0.27590500937355533
R4104,T015,0.19845798453905483,0.41252303183961825
R4105,T031,0.21735318480204147,0.9517405363256501
R4106,T020,0.24592808911536246,0.28558600866246264
R4107,T065,0.5433762517139844,0.1838323848556942
R4108,T033,0.8248095210129003,0.4173953449241493
R4109,T053,0.21864984305857227,0.15535226099862287
R4110,T006,0.15279798938483213,0.8840480557859786
R4111,T036,0.5261668330308074,0.8359001767439869
R4112,T097,0.3397131154002323,0.7544158382273011
R4113,T125,0.33430819207576246,0.7923640210467432
R4114,T092,0.5704568993431037,0.9233001900167424
R4115,T068,0.6485445095590677,0.6854853998963617
R4116,T037,0.7429765089077593,0.9623982691478714
R4117,T080,0.27398030213856783,0.6329969835349193
R4118,T080,0.05910927012881939,0.5358592458122793
R4119,T109,0.7656665638765617,0.2584683728510577
R4120,T090,0.7699783469455752,0.49616818373549165
R4121,T076,0.005802738304324095,0.8550042723890924
R4122,T036,0.994993821980533,0.03479179814955935
R4123,T001,0.629219257186886,0.14828556230123668
R4124,T031,0.45120367057545874,0.409043810350764
R4125,T104,0.1793410487988687,0.8699084961177808
R4126,T019,0.47774692668996765,0.3032420926947045
R4127,T002,0.22367630964276985,0.7834376090999506
R4128,T064,0.32901059725322257,0.5786121231834416
R4129,T000,0.06804089588865947,0.6888690407437646
R4130,T083,0.10556936445230602,0.44931295868159515
R4131,T005,0.8019479289341633,0.6877855556699721
R4132,T062,0.8526688846611338,0.8051928503211097
R4133,T124,0.9861327972272761,0.14220706194832933
R4134,T005,0.3093759914544313,0.9649321881119647
R4135,T059,0.4458338917978586,0.7780931213620778
R4136,T032,0.979475577548095,0.6379936797881246
R4137,T109,0.27654139809031786,0.32722443225888587
R4138,T025,0.13137611687518425,0.969503624640867
R4139,T012,0.5471365599915116,0.8755973238806594
R4140,T0240,0.5088134221843875,0.32783882002537734
R4141,T121,0.4627059478935468,0.9278938300147116
R4142,T018,0.8492246118715295,0.7118937943051845
R4143,T100,0.262569172865448,0.7490136653702306
R4144,T064,0.13606898257810152,0.23875998643267815
R4145,T097,0.3240362417351341,0.44963736525295506
R4146,T079,0.20000074283236757,0.9978662209879376
R4147,T094,0.3940200995587556,0.8492984424507422
R4148,T060,0.07880787606033846,0.2821465912561757
R4149,T032,0.41399204760679464,0.32146343973007785
R4150,T093,0.9059371368281022,0.2487155587245442
R4151,T050,0.15000576630173879,0.8319448790968984
R4152,T123,0.7350791975502186,0.6135768175734956
R4153,T093,0.6495390478228491,0.6362716915133336
R4154,T016,0.843699004074374,0.5147502813536573
R4155,T083,0.2569377662663058,0.5840579572766788
R4156,T111,0.07015972082934774,0.21319297859075925
R4157,T089,0.29889337023452744,0.20875246324149654
R4158,T089,0.5403427548527198,0.5850654279626201
R4159,T013,0.21478095209085024,0.9218624972511056
R4160,T048,0.24666151347874776,0.6892147751948741
R4161,T115,0.6347035560013501,0.5773011144342793
R4162,T085,0.2131942724155267,0.511422511499874
R4163,T043,0.19514978254264925,0.37200745355333986
R4164,T071,0.08865301916610935,0.7978747166309713
R4165,T019,0.24132419115214887,0.8278533927810163
R4166,T018,0.707883796390954,0.7023499239870004
R4167,T087,0.059634300732729906,0.09360574095502405
R4168,T007,0.7831863913751004,0.8045810838272069
R4169,T069,0.8998832991043425,0.22099549924770256
R4170,T067,0.9611040554039966,0.20988619008056786
R4171,T042,0.3620661157784164,0.13120268415729264
R4172,T059,0.48471582914701483,0.3969581015734538
R4173,T003,0.35239729248136376,0.6010702891512943
R4174,T102,0.708188134425575,0.12354636546586972
R4175,T028,0.2754095533648978,0.5419631515779901
R4176,T100,0.33455875342435426,0.38023438561768563
R4177,T045,0.9299337828981846,0.3544266498323959
R4178,T125,0.02398475094233643,0.44217248464467296
R4179,T096,0.20586606335034052,0.10328501537406776
R4180,T102,0.08155989204038516,0.8766158018347807
R4181,T115,0.9698234856402157,0.032327498521097286
R4182,T046,0.25431510794517176,0.13847200341819732
R4183,T100,0.6511942946006052,0.5158812911965603
R4184,T090,0.6678641246383753,0.5173262370420056
R4185,T036,0.5342284234249475,0.9062322053275111
R4186,T057,0.6705980379910182,0.6119868502871072
R4187,T018,0.17571118664502638,0.2465891807438132
R4188,T026,0.028608361909055358,0.9361822670981064
R4189,T090,0.37806036728010706,0.6597459093775592
R4190,T046,0.9666479742057343,0.1637506585089914
R4191,T111,0.12728888507912017,0.48773829963780324
R4192,T092,0.09918390424765444,0.8929672901019476
R4193,T058,0.8957275827754971,0.6528754008546933
R4194,T033,0.2784993561049517,0.8143481723655513
R4195,T124,0.6954680165711028,0.5151487408849295
R4196,T019,0.36172589313971204,0.9274406164547432
R4197,T049,0.3767560222808233,0.6720342315220525
R4198,T014,0.25659208151680646,0.6236521904062421
R4199,T005,0.8723989890052107,0.13294634447360643
R4200,T061,0.889601740990849,0.13762928142164943
R4201,T072,0.1251182131701677,0.20484420595712893
R4202,T047,0.5353878127759923,0.0330484299857956
R4203,T046,0.7780157104535428,0.9559583436236693
R4204,T046,0.7443704750011328,0.1612874897040949
R4205,T016,0.5428407799664641,0.2528803982016897
R4206,T007,0.7469497838352567,0.6298994144701299
R4207,T045,0.9599006173067662,0.42814556146002647
R4208,T114,0.08623582272728592,0.2927235726622457
R4209,T054,0.9108170226882693,0.08300782015111086
R4210,T024,0.617465240717883,0.601200628488407
R4211,T115,0.5736281695000078,0.1742374640092622
R4212,T069,0.2712093705776598,0.9293552136880553
R4213,T065,0.42588646656629703,0.4760164127726897
R4214,T046,0.6162090853811893,0.5027017642311626
R4215,T106,0.247247830179949,0.7620902582435181
R4216,T010,0.4950723508000253,0.3222114297940374
R4217,T103,0.10289382938187808,0.6571250097620359
R4218,T004,0.6082103000121355,0.17560877065839642
R4219,T111,0.34413899825455196,0.6709057164294113
R4220,T069,0.06774594581863025,0.9437909819469217
R4221,T060,0.988413465942627,0.9501354713721673
R4222,T096,0.23747445077665919,0.7262729167204064
R4223,T004,0.18000838351080228,0.2154505196562887
R4224,T038,0.36514386753007766,0.0008328503734796877
R4225,T108,0.3758132534746915,0.25688033454909254
R4226,T018,0.5087011128506856,0.904734819510801
R4227,T087,0.471690269212928,0.45824148794229014
R4228,T009,0.3791431074781606,0.531117629732552
R4229,T007,0.8192943718574184,0.7765940686436241
R4230,T057,0.13224570450483353,0.31428757355371706
R4231,T028,0.7549779733949828,0.11730732962499235
R4232,T032,0.2370638713185763,0.2828147520016875
R4233,T112,0.7532769698551642,0.3628455840860707
R4234,T087,0.49621700655335976,0.5289484440993197
R4235,T101,0.6238802284266312,0.5529206836553046
R4236,T103,0.33058031007702693,0.5304426033379867
R4237,T037,0.018662017649150986,0.0071101519745212505
R4238,T042,0.9792056724288076,0.5062431413690179
R4239,T053,0.376000255522674,0.22047337776051912
R4240,T102,0.38841053952941496,0.7939931521310649
R4241,T072,0.23770219821264937,0.1323465808575044
R4242,T030,0.9473580130530103,0.17978661569694043
R4243,T017,0.7263902152878583,0.9102687014201449
R4244,T065,0.8250150681303537,0.5666946316177288
R4245,T048,0.8523123061987482,0.6824714761545725
R4246,T108,0.17587691096332259,0.5509463646263956
R4247,T097,0.041829979261873484,0.6941391887778157
R4248,T056,0.8505523624299234,0.8021762339512385
R4249,T025,0.7934793823804115,0.9535461958538466
R4250,T065,0.8501819965655562,0.14074676372960293
R4251,T095,0.5715370511796042,0.9291376016427928
R4252,T021,0.4440035521847965,0.013092615257258577
R4253,T058,0.4302942963409424,0.5745102835537682
R4254,T079,0.5246355315215707,0.9930910087854019
R4255,T084,0.6812441460044074,0.3889789396101142
R4256,T020,0.6188534196611674,0.44494701815416104
R4257,T062,0.8154356091845304,0.33481026972395833
R4258,T114,0.4765934456154327,0.8847749103402351
R4259,T112,0.3797605074399779,0.7184639206455083
R4260,T003,0.6059615814446462,0.4200669434545946
R4261,T097,0.9925938606059557,0.7188700637832427
R4262,T041,0.2983719160967757,0.01739672234466194
R4263,T067,0.11285549403066375,0.22166900703584802
R4264,T022,0.615298990035112,0.5208071176970401
R4265,T042,0.467119628572668,0.48686491607431115
R4266,T098,0.8439315980151425,0.12838936017407354
R4267,T123,0.1823989489757789,0.34928051581328756
R4268,T076,0.4654814639140702,0.6743426927443785
R4269,T044,0.8528233416487332,0.7329473319207869
R4270,T076,0.42708835672763423,0.3211817280171092
R4271,T099,0.32013483690622213,0.4186758871590538
R4272,T022,0.2514467484925358,0.19715227284587855
R4273,T042,0.6128864629621231,0.31594871397299584
R4274,T005,0.8223542752362716,0.7621468906142786
R4275,T019,0.8742062251317178,0.31714327249059515
R4276,T055,0.1710234394272131,0.7912338522129442
R4277,T118,0.8680603569440194,0.4036649829911746
R4278,T036,0.0779513797967113,0.6661660651195435
R4279,T075,0.053434762257351,0.26824774553488306
R4280,T056,0.2879469173397401,0.8136808060913584
R4281,T052,0.7658140488512001,0.9299705093184518
R4282,T019,0.652108903151023,0.5500588337077515
R4283,T032,0.5197640915596052,0.6975215371343475
R4284,T010,0.7422359017353392,0.8327508306070044
R4285,T106,0.3723955829104614,0.4147527556499069
R4286,T082,0.19017505158558967,0.5983983316871619
R4287,T016,0.6784077366800129,0.15629010132224774
R4288,T055,0.6958600063984248,0.5841655811221889
R4289,T051,0.9226942115283401,0.8340898062959047
R4290,T117,0.43225309121839406,0.874230181368364
R4291,T111,0.919963149853833,0.03878893562330754
R4292,T100,0.14672320599943878,0.6989796537307387
R4293,T026,0.4312685858853259,0.49006702299316884
R4294,T008,0.649754177373556,0.6649528311221854
R4295,T070,0.7730784284967931,0.505041718308093
R4296,T038,0.13131888126202196,0.06886823318630064
R4297,T112,0.7587234168647513,0.9138858420795294
R4298,T032,0.014679335367066337,0.4121065361270497
R4299,T102,0.02105837776251185,0.22950366316876503
R4300,T078,0.8640303776401114,0.848334837887276
R4301,T075,0.885144983326072,0.33197970722325865
R4302,T119,0.09838974719779914,0.4435570257650089
R4303,T035,0.3569910010508959,0.7204504771743875
R4304,T059,0.05912056524569742,0.3414903191731683
R4305,T081,0.18789307654772935,0.5150727461758039
R4306,T096,0.26245051812061326,0.748863619671351
R4307,T054,0.8736346734862381,0.6679598753298822
R4308,T097,0.789848272536783,0.09276903252512747
R4309,T042,0.8659521841096044,0.7163434597205575
R4310,T045,0.5026331053479937,0.39734304206393634
R4311,T118,0.2654318134948547,0.2526397111028179
R4312,T064,0.9738585362616913,0.9340885292167289
R4313,T000,0.2848632401791187,0.2374298895806688
R4314,T063,0.3617832761072126,0.15856558008892008
R4315,T037,0.3340521795813477,0.5888409639488307
R4316,T009,0.6931506379096877,0.8673385891302016
R4317,T099,0.18577828318542644,0.20235039196313998
R4318,T073,0.4871910903630442,0.18603713848635217
R4319,T064,0.8173195944258131,0.2668878322991398
R4320,T099,0.8141418980963501,0.6982391974702299
R4321,T090,0.44425454109264984,0.007791330331255675
R4322,T010,0.544897659832252,0.16412979307233122
R4323,T089,0.8781937944626779,0.4075185876557019
R4324,T053,0.6517874278431136,0.2014848997384694
R4325,T086,0.22336533754229793,0.9531375314245939
R4326,T042,0.8080400328272683,0.8883263895312156
R4327,T060,0.3482036712540999,0.2557261183942834
R4328,T059,0.8820527421263836,0.8355168120208089
R4329,T087,0.2605853576682714,0.04992749577137623
R4330,T045,0.11718340194301713,0.5972741444527279
R4331,T035,0.8710280265244166,0.9848668465250989
R4332,T019,0.7988939076147081,0.18835301912628544
R4333,T095,0.27743432630174625,0.4462561421881829
R4334,T121,0.2565282059048547,0.4689493773041483
R4335,T097,0.2884183577322649,0.06135185313330149
R4336,T021,0.4453341220772389,0.68425805611039
R4337,T094,0.2503930969923308,0.5000785821350371
R4338,T003,0.5987691666874638,0.5882901594991378
R4339,T099,0.580163952176859,0.5007576363525128
R4340,T076,0.06995449933350584,0.21791533801545704
R4341,T011,0.14288156184231415,0.4892373294158573
R4342,T093,0.15909578168914007,0.6591904975935627
R4343,T081,0.5603193598299894,0.03571438373374358
R4344,T067,0.9160272903591321,0.5665776441322324
R4345,T001,0.818962829365237,0.11267114739997952
R4346,T080,0.27820878686657824,0.24301309153477713
R4347,T078,0.6849350060488092,0.23970146080496502
R4348,T086,0.24686427187117488,0.8098164139193631
R4349,T096,0.06890885048860862,0.8135530429188226
R4350,T093,0.8317937754779388,0.2968402157019263
R4351,T121,0.4913923653009292,0.432655131216766
R4352,T058,0.06855010876366152,0.021990274163813495
R4353,T049,0.952032765327169,0.9458220126905231
R4354,T050,0.18894455928973197,0.5102370881082634
R4355,T028,0.7902356805842079,0.5227976521382315
R4356,T022,0.39375091990871447,0.7728692805109416
R4357,T069,0.8194588513573793,0.5300030758971155
R4358,T025,0.26523564076566075,0.8747138047228432
R4359,T077,0.4376884362801178,0.19625353194079032
R4360,T090,0.6140759313769236,0.8328992908193319
R4361,T004,0.9016783615152159,0.577920696476666
R4362,T086,0.4040250924455039,0.9051639103518349
R4363,T079,0.596606367019302,0.6660166657950498
R4364,T050,0.43389419133499796,0.2973773341619087
R4365,T076,0.0709745676604987,0.12927982150354056
R4366,T093,0.9226791872501002,0.08626783329278487
R4367,T095,0.15599515725887458,0.25112505289035936
R4368,T085,0.11498254595135204,0.9254407786285935
R4369,T028,0.8840721502437597,0.18656037004830806
R4370,T109,0.8859417749070134,0.46017199195611147
R4371,T065,0.9441168663665819,0.11141979585078898
R4372,T124,0.23859399510917367,0.036953528476024844
R4373,T004,0.39178978004414433,0.3360549871417484
R4374,T015,0.3338202770204425,0.5348608093193871
R4375,T030,0.8155608722176712,0.1526081140405816
R4376,T030,0.5319255717542972,0.18832487972972567
R4377,T009,0.08069945373345322,0.1674059196626877
R4378,T015,0.7971552410262663,0.8998610423165693
R4379,T110,0.19819103223166457,0.46953618320536805
R4380,T094,0.6115587272300417,0.9581231477151607
R4381,T072,0.32277700214958893,0.034772072348987826
R4382,T036,0.8009335835499971,0.03776107050098809
R4383,T050,0.5511288597221796,0.9976663645518948
R4384,T001,0.9188936208266212,0.9090025849067794
R4385,T084,0.7968998589033585,0.8147145656540364
R4386,T116,0.7065129157585117,0.28392459971006234
R4387,T071,0.07308874140773969,0.5390681883522591
R4388,T002,0.9308041014936436,0.3287756910217693
R4389,T001,0.147056408648358,0.2766555205257383
R4390,T081,0.25983703232657673,0.5232780485655003
R4391,T066,0.3564490146745187,0.47001712878178115
R4392,T090,0.4893598716443598,0.6370531447205818
R4393,T079,0.2413164947566333,0.5166868325550638
R4394,T026,0.8910553791418311,0.8576839133594637
R4395,T101,0.07262008779353146,0.13218364455968967
R4396,T049,0.38103213228188726,0.43169086496671194
R4397,T039,0.44845990504060995,0.9854458729726328
R4398,T051,0.3121117542400369,0.021456182617940467
R4399,T038,0.8804176034523218,0.7961401605515392
R4400,T037,0.8053839313551844,0.9748482107281344
R4401,T060,0.22980998014452603,0.9724156051130913
R4402,T077,0.05928654302541736,0.21667735096684648
R4403,T085,0.3407203620626157,0.3698598892943872
R4404,T113,0.8948549732052541,0.9581806981997049
R4405,T032,0.8144772431633285,0.7609381075149009
R4406,T118,0.6566561868214047,0.13910273072853974
R4407,T088,0.2860030876704559,0.6278539192876528
R4408,T064,0.18405780404268934,0.7875375832979623
R4409,T014,0.6367479216494412,0.8948819924174964
R4410,T113,0.20440883754454287,0.10259086612676926
R4411,T089,0.7617152001600891,0.7860484541076933
R4412,T019,0.2475942522239729,0.45945976191029436
R4413,T103,0.3277813452470185,0.962952716920575
R4414,T046,0.20733875187780426,0.7634532914633511
R4415,T123,0.33271402711055176,0.7561568081846847
R4416,T008,0.45341479509130667,0.6080330210266126
R4417,T022,0.4548645133761414,0.5877844352610612
R4418,T006,0.5240597649617962,0.44149743646189565
R4419,T124,0.0908909052416309,0.14325218109535465
R4420,T058,0.05093904875335531,0.16703756435414396
R4421,T072,0.26766411015842717,0.33243235360549894
R4422,T001,0.15101679095149823,0.4226449035329325
R4423,T003,0.6424515323567904,0.07945238873245819
R4424,T082,0.4649305207681238,0.9667115197361145
R4425,T042,0.050539478479390665,0.2908424409181174
R4426,T090,0.03403265829712687,0.6669818941631199
R4427,T036,0.4070287336263174,0.6102521454715885
R4428,T014,0.8950067798272623,0.5255161873461943
R4429,T082,0.15636335814470304,0.6923713728118606
R4430,T117,0.3325581678200419,0.6905809076460194
R4431,T057,0.9969693810524409,0.1501247761788611
R4432,T042,0.5305094230890546,0.5821849509311647
R4433,T004,0.06266158718362635,0.22823996303074445
R4434,T094,0.5862527342222066,0.6820985336673064
R4435,T091,0.3947559025858256,0.35246031974221015
R4436,T071,0.935546566820009,0.2500490360534019
R4437,T090,0.13892254115929392,0.6104571580053201
R4438,T102,0.9752909290877549,0.3856864379724241
R4439,T048,0.026289755166648776,0.08209960844458497
R4440,T012,0.814458391041295,0.4790699749317513
R4441,T008,0.885270749574953,0.44390131913379827
R4442,T102,0.9853630635258175,0.11854272017896983
R4443,T032,0.3369740254577709,0.6599394427449271
R4444,T008,0.954150324661509,0.5003457714665281
R4445,T061,0.823848375930628,0.2517282318543288
R4446,T069,0.2601191268318792,0.9876362345735902
R4447,T072,0.8105092354159968,0.13945613626390063
R4448,T030,0.02975485211545692,0.7347392079579217
R4449,T019,0.6955245000841042,0.34110262974818795
R4450,T048,0.3176237442292402,0.38742420397356836
R4451,T023,0.6211068992708597,0.6488520631991571
R4452,T067,0.8717921473050024,0.45999897750576657
R4453,T073,0.6851593959586294,0.06994477215121098
R4454,T036,0.902180753706929,0.6572522985990473
R4455,T113,0.7681239323866738,0.3342689211361807
R4456,T114,0.18739532679744486,0.4418161202281772
R4457,T031,0.29219532262321124,0.9389917194486165
R4458,T050,0.8150760181176919,0.41238859355395074
R4459,T031,0.303209536231121,0.348587174114387
R4460,T088,0.06102116140865421,0.8569051352527198
R4461,T102,0.28315028366854544,0.7744998314288035
R4462,T109,0.8137406255028835,0.1322300786723496
R4463,T038,0.086541147830548,0.9417714115431531
R4464,T013,0.9435537234714244,0.2995990763409768
R4465,T094,0.0478493409201467,0.24469325819167542
R4466,T035,0.7944771827040481,0.9781586646764202
R4467,T037,0.37970664210320526,0.8143594761750488
R4468,T040,0.9947079686154257,0.5817632436460696
R4469,T095,0.5671916929745904,0.7780306788787333
R4470,T009,0.5616520032495448,0.2078832390830354
R4471,T039,0.18339408333339924,0.6781799749690128
R4472,T121,0.21104128400704414,0.5559654647811025
R4473,T066,0.5920517141461925,0.5501367308540193
R4474,T120,0.8999455738524738,0.19239158088607222
R4475,T058,0.5017372580628182,0.6102702350044714
R4476,T086,0.7950553102694496,0.5121184034286544
R4477,T098,0.20689321299127528,0.754470444683248
R4478,T017,0.6378647938097605,0.9205539941215791
R4479,T056,0.8220883251355793,0.36596606684812616
R4480,T035,0.05004116669380565,0.9407694285417953
R4481,T113,0.9684698431167623,0.1529844029076911
R4482,T118,0.07061252580994737,0.8145110409543209
R4483,T114,0.7218863824807419,0.5606023813052308
R4484,T096,0.8942415356419063,0.7332661200820098
R4485,T044,0.3096389685735482,0.5242811789329528
R4486,T088,0.93510960395786,0.2208949599285378
R4487,T091,0.7808807627808639,0.694697441234616
R4488,T050,0.7252947649753023,0.6027400458379791
R4489,T113,0.7066994257794899,0.07941351295327082
R4490,T123,0.12460117162867257,0.8678409562668348
R4491,T055,0.7226364060592592,0.6663302673607365
R4492,T075,0.7655344487670328,0.005715874954497102
R4493,T026,0.07501185089229245,0.40578188931343806
R4494,T034,0.9365212860809677,0.9522306356590571
R4495,T096,0.8194169744209981,0.3216697031771516
R4496,T096,0.7668104016479259,0.36876461371229485
R4497,T005,0.9410019397024005,0.7102683640094613
R4498,T004,0.5691521425127555,0.23874013788995996
R4499,T019,0.9929812954838453,0.24019720642631293
R4500,T095,0.34474469460900814,0.5375738433971815
R4501,T056,0.15804326425150184,0.48421221303864903
R4502,T026,0.5068359691368699,0.543147156771123
R4503,T051,0.09877665296995952,0.33224587838633657
R4504,T082,0.700954536380719,0.8738121544774892
R4505,T072,0.8366660174503098,0.4494342696136553
R4506,T082,0.6561910310665636,0.6683578938081808
R4507,T082,0.4275359406715915,0.9083608158347312
R4508,T007,0.7607490513533363,0.9963280311184699
R4509,T070,0.007949166764248616,0.5629606226678308
R4510,T042,0.6130393126316088,0.10390487994282716
R4511,T069,0.7015486628857853,0.48342225510109194
R4512,T009,0.9877689223676923,0.2593483352097271
R4513,T006,0.22756702326926304,0.5685068963262045
R4514,T055,0.3680773368106989,0.28772115263489906
R4515,T115,0.530599649188656,0.9629597106438907
R4516,T029,0.7978365555488803,0.5336089975102289
R4517,T004,0.4037192089588012,0.9242853490996932
R4518,T018,0.19601983137771106,0.9272700408613385
R4519,T115,0.41459246683679607,0.5106836505540602
R4520,T115,0.6153098993175646,0.6974645119441893
R4521,T090,0.9479289732994062,0.5160498258277021
R4522,T066,0.8070154191738138,0.07378632016667774
R4523,T094,0.05077690477341412,0.4045018233532488
R4524,T014,0.9811296537927574,0.04545483321943322
R4525,T009,0.5492160875832376,0.7165188719402923
R4526,T008,0.24491994486082647,0.0556956786103282
R4527,T087,0.4943949524451814,0.2561039062334657
R4528,T065,0.4108626773962222,0.14571520755064105
R4529,T049,0.7740071881478571,0.32680991600329345
R4530,T008,0.3524274028889265,0.9300041705268401
R4531,T100,0.8269154084150696,0.1684006860480035
R4532,T083,0.0620377420603484,0.8650893490502363
R4533,T106,0.5176257054791432,0.07577392480823153
R4534,T090,0.6046087726432876,0.011662112682469084
R4535,T066,0.49044115634171404,0.7292079664249607
R4536,T027,0.42696737547334496,0.054855422883841376
R4537,T101,0.6643265023087417,0.36112009624214103
R4538,T105,0.06724842796597241,0.31833196039141376
R4539,T091,0.48114353409342037,0.055109651949984295
R4540,T075,0.3959377404856709,0.5188380807391084
R4541,T023,0.9972132741902981,0.456154026306665
R4542,T031,0.9944693734505534,0.6587901838191765
R4543,T087,0.8288736890126034,0.13253011604416198
R4544,T094,0.1734984444376272,0.2583478637331543
R4545,T075,0.9713860787480408,0.31595180664003875
R4546,T109,0.03118004868598101,0.878562581099549
R4547,T042,0.399490803208579,0.5042366674023745
R4548,T061,0.712101045533923,0.4115027303574995
R4549,T070,0.20449863410788605,0.5656143552260047
R4550,T069,0.7657506795197732,0.020446768177517116
R4551,T084,0.12023325324329504,0.3494029598658489
R4552,T013,0.2372479446635425,0.05299383400324431
